138655     3562     26153     831630
138638     3562     26089     831711
138588     3557     26057     831798
138558     3569     25979     831894
138577     3571     25877     831975
138570     3543     25826     832061
138513     3574     25765     832148
138490     3609     25665     832236
138467     3625     25590     832318
138440     3610     25537     832413
138380     3612     25510     832498
138322     3633     25457     832588
138279     3616     25425     832680
138211     3649     25363     832777
138176     3659     25305     832860
138141     3667     25260     832932
138120     3625     25232     833023
138117     3578     25188     833117
138086     3591     25126     833197
138020     3592     25115     833273
137979     3605     25066     833350
137950     3567     25033     833450
137929     3568     24976     833527
137861     3591     24931     833617
137858     3583     24853     833706
137826     3580     24805     833789
137748     3602     24762     833888
137722     3561     24728     833989
137657     3536     24715     834092
137586     3523     24710     834181
137523     3537     24679     834261
137525     3511     24604     834360
137502     3478     24560     834460
137459     3454     24558     834529
137433     3437     24525     834605
137424     3416     24471     834689
137372     3429     24418     834781
137360     3437     24351     834852
137324     3438     24292     834946
137305     3420     24253     835022
137255     3428     24225     835092
137236     3367     24212     835185
137211     3352     24157     835280
137197     3371     24085     835347
137146     3401     24033     835420
137128     3361     23997     835514
137104     3320     23980     835596
137064     3324     23934     835678
136999     3318     23928     835755
136937     3321     23904     835838
136925     3283     23872     835920
136929     3257     23816     835998
136947     3218     23762     836073
136939     3200     23706     836155
136957     3173     23638     836232
136945     3178     23557     836320
136918     3186     23498     836398
136865     3163     23479     836493
136854     3186     23385     836575
136836     3188     23337     836639
136790     3198     23308     836704
136717     3219     23266     836798
136711     3206     23187     836896
136690     3185     23157     836968
136653     3164     23129     837054
136621     3151     23099     837129
136600     3147     23053     837200
136606     3144     22981     837269
136572     3093     22983     837352
136523     3054     22978     837445
136489     3046     22938     837527
136438     3041     22917     837604
136460     2991     22856     837693
136444     2967     22814     837775
136446     2921     22788     837845
136433     2919     22731     837917
136416     2922     22675     837987
136421     2887     22637     838055
136417     2866     22593     838124
136409     2878     22524     838189
136385     2851     22494     838270
136373     2846     22446     838335
136328     2863     22404     838405
136316     2822     22395     838467
136335     2751     22378     838536
136335     2763     22295     838607
136339     2748     22234     838679
136346     2727     22188     838739
136383     2691     22103     838823
136406     2680     22014     838900
136440     2683     21918     838959
136420     2674     21877     839029
136427     2682     21808     839083
136419     2688     21745     839148
136425     2669     21692     839214
136439     2684     21588     839289
136446     2638     21576     839340
136457     2615     21511     839417
136456     2591     21465     839488
136502     2580     21377     839541
136512     2565     21324     839599
136496     2562     21272     839670
136503     2552     21221     839724
136498     2565     21159     839778
136515     2563     21077     839845
136519     2554     21011     839916
136553     2537     20930     839980
136534     2518     20908     840040
136513     2512     20873     840102
136492     2534     20818     840156
136503     2557     20731     840209
136490     2547     20685     840278
136506     2538     20617     840339
136501     2538     20555     840406
136522     2550     20472     840456
136578     2524     20384     840514
136569     2550     20322     840559
136583     2517     20281     840619
136598     2539     20187     840676
136600     2557     20117     840726
136559     2584     20070     840787
136558     2573     20029     840840
136532     2551     20001     840916
136523     2531     19971     840975
136556     2506     19907     841031
136530     2541     19834     841095
136528     2540     19769     841163
136509     2520     19749     841222
136468     2561     19698     841273
136474     2526     19654     841346
136469     2506     19616     841409
136441     2517     19576     841466
136421     2513     19530     841536
136420     2500     19474     841606
136454     2481     19404     841661
136484     2478     19324     841714
136533     2477     19233     841757
136513     2504     19185     841798
136517     2498     19132     841853
136519     2464     19108     841909
136538     2427     19067     841968
136548     2422     19000     842030
136542     2419     18951     842088
136560     2393     18897     842150
136539     2362     18883     842216
136553     2328     18834     842285
136563     2321     18769     842347
136562     2318     18721     842399
136563     2295     18698     842444
136583     2241     18675     842501
136578     2203     18650     842569
136579     2180     18614     842627
136610     2145     18555     842690
136642     2099     18518     842741
136655     2092     18453     842800
136683     2103     18368     842846
136730     2098     18281     842891
136731     2072     18245     842952
136750     2058     18186     843006
136807     1997     18126     843070
136856     1987     18036     843121
136894     1975     17960     843171
136929     1944     17917     843210
136929     1941     17861     843269
136958     1904     17810     843328
137004     1879     17732     843385
137036     1869     17661     843434
137064     1851     17603     843482
137086     1855     17532     843527
137107     1854     17466     843573
137146     1857     17382     843615
137184     1838     17301     843677
137181     1843     17257     843719
137210     1853     17175     843762
137246     1846     17096     843812
137281     1844     17027     843848
137307     1822     16969     843902
137367     1804     16878     843951
137406     1781     16821     843992
137452     1798     16715     844035
137490     1761     16665     844084
137522     1750     16601     844127
137581     1689     16562     844168
137633     1667     16479     844221
137643     1678     16422     844257
137700     1666     16332     844302
137741     1684     16252     844323
137786     1653     16190     844371
137801     1690     16102     844407
137837     1662     16046     844455
137847     1669     16001     844483
137883     1662     15942     844513
137895     1649     15899     844557
137913     1686     15811     844590
137925     1695     15745     844635
137940     1698     15692     844670
137987     1675     15631     844707
138007     1681     15558     844754
138016     1671     15506     844807
138038     1661     15453     844848
138036     1675     15403     844886
138079     1656     15342     844923
138144     1656     15249     844951
138191     1635     15178     844996
138232     1636     15089     845043
138249     1611     15051     845089
138236     1634     15005     845125
138258     1633     14948     845161
138251     1648     14902     845199
138257     1659     14847     845237
138255     1670     14798     845277
138259     1673     14752     845316
138266     1677     14699     845358
138255     1665     14677     845403
138266     1659     14635     845440
138284     1666     14576     845474
138303     1644     14538     845515
138304     1642     14496     845558
138306     1646     14460     845588
138292     1644     14437     845627
138309     1637     14384     845670
138337     1623     14320     845720
138329     1621     14299     845751
138373     1598     14236     845793
138386     1603     14186     845825
138393     1596     14152     845859
138407     1555     14130     845908
138419     1564     14076     845941
138438     1549     14029     845984
138454     1553     13972     846021
138471     1562     13914     846053
138475     1573     13866     846086
138515     1544     13811     846130
138515     1550     13775     846160
138525     1554     13719     846202
138512     1562     13690     846236
138510     1545     13666     846279
138531     1540     13612     846317
138569     1533     13542     846356
138593     1531     13490     846386
138589     1555     13438     846418
138592     1563     13391     846454
138597     1551     13356     846496
138610     1530     13315     846545
138642     1534     13252     846572
138649     1506     13232     846613
138685     1498     13170     846647
138676     1502     13145     846677
138703     1497     13091     846709
138732     1489     13030     846749
138729     1506     12972     846793
138740     1529     12910     846821
138716     1561     12872     846851
138740     1558     12816     846886
138729     1560     12789     846922
138708     1572     12762     846958
138719     1564     12720     846997
138709     1561     12689     847041
138703     1552     12661     847084
138707     1528     12645     847120
138713     1534     12598     847155
138741     1518     12556     847185
138720     1523     12534     847223
138712     1512     12505     847271
138714     1534     12450     847302
138719     1542     12400     847339
138713     1513     12391     847383
138700     1537     12348     847415
138725     1539     12293     847443
138716     1584     12235     847465
138696     1605     12194     847505
138690     1595     12169     847546
138687     1571     12159     847583
138694     1587     12104     847615
138671     1610     12077     847642
138654     1633     12039     847674
138619     1660     12007     847714
138591     1653     11992     847764
138596     1633     11969     847802
138549     1644     11963     847844
138540     1654     11921     847885
138519     1660     11897     847924
138493     1674     11865     847968
138469     1661     11853     848017
138437     1654     11844     848065
138413     1670     11822     848095
138401     1673     11790     848136
138408     1666     11753     848173
138382     1671     11742     848205
138373     1666     11722     848239
138368     1648     11704     848280
138330     1647     11699     848324
138329     1617     11678     848376
138289     1616     11680     848415
138258     1660     11634     848448
138241     1658     11615     848486
138212     1647     11612     848529
138206     1627     11604     848563
138190     1611     11594     848605
138199     1602     11556     848643
138188     1617     11526     848669
138188     1610     11504     848698
138151     1607     11507     848735
138181     1587     11455     848777
138127     1602     11456     848815
138102     1607     11439     848852
138075     1625     11411     848889
138033     1662     11380     848925
138009     1665     11353     848973
138006     1667     11315     849012
137967     1658     11320     849055
137943     1644     11312     849101
137912     1625     11328     849135
137899     1630     11300     849171
137843     1636     11308     849213
137822     1659     11275     849244
137823     1648     11243     849286
137815     1641     11217     849327
137798     1610     11214     849378
137786     1579     11225     849410
137777     1602     11179     849442
137772     1600     11156     849472
137756     1597     11134     849513
137728     1577     11138     849557
137726     1562     11118     849594
137725     1534     11105     849636
137714     1538     11087     849661
137653     1571     11086     849690
137648     1576     11054     849722
137640     1575     11030     849755
137628     1560     11008     849804
137590     1584     10983     849843
137592     1568     10956     849884
137575     1533     10965     849927
137599     1484     10954     849963
137585     1447     10959     850009
137582     1449     10912     850057
137576     1428     10902     850094
137562     1436     10883     850119
137560     1427     10861     850152
137529     1413     10861     850197
137533     1427     10808     850232
137525     1417     10797     850261
137527     1409     10780     850284
137544     1394     10743     850319
137552     1398     10701     850349
137538     1411     10667     850384
137534     1405     10645     850416
137523     1396     10623     850458
137520     1379     10609     850492
137508     1389     10581     850522
137507     1383     10558     850552
137503     1384     10529     850584
137515     1370     10499     850616
137511     1351     10476     850662
137517     1345     10446     850692
137523     1338     10410     850729
137519     1354     10368     850759
137518     1361     10332     850789
137523     1352     10307     850818
137498     1369     10277     850856
137491     1345     10272     850892
137492     1342     10239     850927
137475     1339     10220     850966
137459     1341     10203     850997
137467     1321     10176     851036
137434     1334     10159     851073
137387     1338     10174     851101
137368     1335     10162     851135
137374     1316     10138     851172
137395     1305     10103     851197
137392     1298     10086     851224
137376     1289     10075     851260
137365     1308     10045     851282
137382     1316     9992     851310
137387     1286     9979     851348
137390     1291     9943     851376
137377     1291     9918     851414
137384     1275     9891     851450
137384     1252     9873     851491
137396     1228     9847     851529
137388     1222     9831     851559
137368     1218     9820     851594
137365     1211     9793     851631
137367     1207     9763     851663
137376     1196     9731     851697
137363     1208     9709     851720
137354     1223     9682     851741
137352     1219     9659     851770
137363     1200     9630     851807
137383     1185     9590     851842
137388     1163     9576     851873
137403     1147     9547     851903
137397     1156     9515     851932
137408     1142     9485     851965
137400     1150     9459     851991
137411     1152     9417     852020
137389     1174     9392     852045
137392     1177     9357     852074
137394     1175     9335     852096
137393     1185     9300     852122
137393     1165     9296     852146
137373     1179     9273     852175
137361     1151     9279     852209
137374     1143     9250     852233
137379     1123     9234     852264
137379     1118     9207     852296
137373     1115     9186     852326
137371     1115     9158     852356
137357     1108     9150     852385
137352     1088     9146     852414
137346     1071     9142     852441
137378     1071     9081     852470
137391     1059     9068     852482
137388     1056     9043     852513
137402     1032     9027     852539
137412     1032     8997     852559
137420     1038     8958     852584
137454     1034     8905     852607
137470     1020     8877     852633
137479     1008     8852     852661
137458     1010     8844     852688
137479     987     8812     852722
137507     981     8768     852744
137514     974     8740     852772
137509     979     8719     852793
137552     953     8673     852822
137572     932     8642     852854
137571     957     8599     852873
137580     965     8550     852905
137599     957     8523     852921
137600     968     8488     852944
137600     961     8477     852962
137616     955     8436     852993
137614     951     8413     853022
137613     970     8368     853049
137626     961     8335     853078
137644     937     8315     853104
137675     933     8262     853130
137667     926     8254     853153
137672     905     8242     853181
137698     883     8221     853198
137711     880     8194     853215
137723     875     8163     853239
137728     914     8097     853261
137740     912     8069     853279
137760     898     8042     853300
137771     880     8022     853327
137788     882     7985     853345
137778     891     7963     853368
137781     877     7950     853392
137769     888     7925     853418
137789     879     7893     853439
137811     883     7850     853456
137824     882     7820     853474
137812     875     7819     853494
137830     863     7787     853520
137840     847     7768     853545
137843     850     7736     853571
137888     843     7687     853582
137898     849     7655     853598
137919     846     7613     853622
137926     851     7589     853634
137942     857     7549     853652
137932     861     7533     853674
137952     850     7501     853697
137957     852     7479     853712
137946     862     7464     853728
137960     864     7438     853738
137971     868     7405     853756
137974     866     7389     853771
137985     862     7361     853792
137994     853     7339     853814
137995     846     7322     853837
138005     824     7312     853859
138020     821     7283     853876
138005     850     7250     853895
138004     860     7222     853914
138001     857     7202     853940
137999     854     7186     853961
137996     850     7172     853982
137986     850     7152     854012
138012     850     7101     854037
138016     861     7066     854057
138051     847     7023     854079
138055     845     6997     854103
138037     856     6978     854129
138037     848     6966     854149
138027     846     6962     854165
138037     847     6930     854186
138045     834     6919     854202
138043     837     6884     854236
138041     816     6879     854264
138032     828     6858     854282
138048     841     6808     854303
138046     837     6788     854329
138044     837     6767     854352
138055     837     6739     854369
138059     854     6703     854384
138057     851     6684     854408
138059     845     6667     854429
138050     861     6642     854447
138062     855     6622     854461
138076     867     6577     854480
138063     871     6560     854506
138043     887     6543     854527
138035     903     6516     854546
138032     910     6492     854566
138032     911     6473     854584
138026     902     6464     854608
138003     902     6463     854632
138004     887     6454     854655
137998     888     6433     854681
138006     888     6404     854702
137997     878     6394     854731
137986     892     6360     854762
137962     896     6357     854785
137967     898     6325     854810
137963     902     6305     854830
137955     893     6298     854854
137952     901     6277     854870
137942     905     6262     854891
137949     866     6263     854922
137945     878     6234     854943
137930     875     6231     854964
137905     880     6239     854976
137892     876     6231     855001
137901     879     6200     855020
137898     884     6183     855035
137892     888     6166     855054
137888     876     6167     855069
137883     877     6146     855094
137865     884     6135     855116
137873     877     6114     855136
137862     860     6121     855157
137860     866     6096     855178
137864     869     6072     855195
137865     875     6041     855219
137841     889     6032     855238
137838     877     6025     855260
137829     879     6015     855277
137844     857     5996     855303
137834     861     5979     855326
137830     859     5966     855345
137817     858     5963     855362
137794     863     5965     855378
137767     863     5972     855398
137786     835     5960     855419
137781     833     5949     855437
137774     847     5925     855454
137791     827     5900     855482
137773     837     5887     855503
137757     843     5883     855517
137759     847     5854     855540
137758     834     5849     855559
137746     835     5842     855577
137751     828     5819     855602
137742     842     5800     855616
137731     823     5805     855641
137704     836     5799     855661
137700     827     5799     855674
137701     812     5789     855698
137686     817     5781     855716
137690     797     5782     855731
137685     791     5777     855747
137673     783     5778     855766
137670     797     5751     855782
137666     771     5756     855807
137693     754     5721     855832
137698     745     5708     855849
137710     742     5684     855864
137709     735     5673     855883
137693     733     5669     855905
137688     728     5649     855935
137691     716     5638     855955
137672     732     5628     855968
137678     722     5619     855981
137662     737     5604     855997
137648     745     5590     856017
137637     741     5592     856030
137639     737     5577     856047
137646     734     5549     856071
137676     703     5531     856090
137689     689     5520     856102
137677     691     5512     856120
137691     684     5491     856134
137706     664     5476     856154
137718     651     5458     856173
137717     650     5440     856193
137714     643     5432     856211
137708     644     5425     856223
137721     626     5410     856243
137714     632     5396     856258
137690     663     5377     856270
137674     688     5359     856279
137669     695     5341     856295
137679     697     5319     856305
137673     702     5303     856322
137664     689     5301     856346
137671     681     5277     856371
137669     688     5258     856385
137684     674     5242     856400
137692     651     5240     856417
137673     653     5238     856436
137660     663     5228     856449
137656     655     5225     856464
137639     662     5220     856479
137636     661     5205     856498
137636     659     5192     856513
137617     677     5183     856523
137630     674     5157     856539
137626     671     5144     856559
137620     674     5128     856578
137627     680     5098     856595
137620     685     5091     856604
137590     699     5090     856621
137579     707     5070     856644
137571     727     5044     856658
137552     741     5039     856668
137551     727     5028     856694
137528     750     5016     856706
137519     738     5021     856722
137532     707     5017     856744
137531     700     5011     856758
137513     697     5018     856772
137514     708     4991     856787
137499     708     4997     856796
137484     686     5010     856820
137468     702     4990     856840
137478     685     4977     856860
137476     684     4963     856877
137455     696     4958     856891
137460     692     4937     856911
137448     668     4948     856936
137427     673     4954     856946
137439     671     4931     856959
137438     667     4921     856974
137447     662     4901     856990
137416     683     4894     857007
137400     691     4884     857025
137406     676     4879     857039
137406     682     4856     857056
137395     687     4846     857072
137404     672     4835     857089
137396     677     4821     857106
137403     669     4802     857126
137390     676     4789     857145
137391     687     4761     857161
137380     667     4771     857182
137370     675     4761     857194
137355     685     4749     857211
137363     677     4727     857233
137369     665     4718     857248
137361     660     4710     857269
137353     667     4698     857282
137362     651     4685     857302
137362     663     4662     857313
137364     654     4653     857329
137354     645     4653     857348
137326     645     4666     857363
137319     645     4660     857376
137316     636     4652     857396
137314     636     4642     857408
137309     630     4638     857423
137293     636     4628     857443
137282     641     4626     857451
137279     630     4622     857469
137270     634     4607     857489
137256     640     4595     857509
137231     649     4592     857528
137239     645     4574     857542
137236     632     4579     857553
137223     618     4588     857571
137206     624     4581     857589
137201     642     4554     857603
137212     626     4549     857613
137218     621     4535     857626
137215     613     4529     857643
137203     598     4542     857657
137201     592     4535     857672
137206     584     4530     857680
137199     597     4516     857688
137182     590     4524     857704
137166     588     4531     857715
137163     582     4519     857736
137149     580     4524     857747
137158     548     4530     857764
137153     565     4510     857772
137155     565     4498     857782
137154     574     4484     857788
137158     569     4476     857797
137176     563     4454     857807
137189     545     4442     857824
137171     554     4439     857836
137169     565     4419     857847
137152     579     4408     857861
137149     569     4410     857872
137168     557     4390     857885
137160     571     4365     857904
137155     577     4353     857915
137158     569     4343     857930
137161     566     4331     857942
137171     545     4326     857958
137185     547     4302     857966
137197     539     4284     857980
137194     554     4261     857991
137186     559     4253     858002
137172     555     4256     858017
137177     542     4251     858030
137198     529     4231     858042
137194     525     4231     858050
137190     531     4215     858064
137175     530     4218     858077
137175     512     4226     858087
137186     505     4213     858096
137202     507     4185     858106
137216     514     4154     858116
137227     522     4123     858128
137224     513     4123     858140
137237     493     4105     858165
137250     473     4103     858174
137248     470     4096     858186
137238     465     4101     858196
137242     470     4081     858207
137256     468     4061     858215
137247     487     4044     858222
137238     487     4045     858230
137231     488     4038     858243
137228     489     4025     858258
137236     486     4008     858270
137246     489     3984     858281
137245     478     3984     858293
137263     475     3956     858306
137270     468     3943     858319
137261     470     3936     858333
137257     479     3919     858345
137274     467     3906     858353
137281     474     3884     858361
137296     468     3864     858372
137296     482     3836     858386
137305     466     3830     858399
137302     470     3820     858408
137289     461     3828     858422
137291     457     3820     858432
137289     469     3803     858439
137296     475     3782     858447
137294     473     3770     858463
137294     478     3752     858476
137282     480     3750     858488
137279     477     3741     858503
137278     476     3734     858512
137281     477     3710     858532
137286     463     3707     858544
137292     466     3690     858552
137286     475     3681     858558
137280     481     3667     858572
137269     486     3657     858588
137263     490     3647     858600
137246     493     3642     858619
137247     487     3633     858633
137251     482     3622     858645
137242     480     3619     858659
137227     477     3625     858671
137236     470     3614     858680
137241     481     3592     858686
137235     485     3585     858695
137220     491     3581     858708
137202     491     3583     858724
137203     492     3571     858734
137204     486     3566     858744
137192     489     3565     858754
137182     504     3555     858759
137177     509     3546     858768
137166     508     3545     858781
137171     492     3548     858789
137180     485     3538     858797
137162     493     3540     858805
137152     489     3548     858811
137156     493     3531     858820
137152     485     3527     858836
137148     480     3525     858847
137138     482     3522     858858
137134     479     3517     858870
137133     472     3514     858881
137145     478     3488     858889
137122     481     3494     858903
137116     486     3479     858919
137100     488     3484     858928
137106     459     3495     858940
137108     456     3486     858950
137100     462     3477     858961
137101     467     3462     858970
137095     473     3452     858980
137081     475     3450     858994
137082     478     3434     859006
137075     459     3446     859020
137065     454     3448     859033
137069     441     3447     859043
137062     441     3440     859057
137058     446     3429     859067
137050     438     3431     859081
137052     427     3423     859098
137051     439     3405     859105
137058     433     3393     859116
137052     443     3377     859128
137048     443     3371     859138
137040     449     3364     859147
137035     459     3353     859153
137024     462     3348     859166
137023     465     3338     859174
137023     463     3328     859186
137005     457     3341     859197
136990     456     3344     859210
136984     465     3330     859221
136965     466     3334     859235
136960     458     3330     859252
136940     463     3337     859260
136925     466     3337     859272
136914     481     3329     859276
136897     499     3322     859282
136894     506     3306     859294
136875     510     3306     859309
136882     499     3293     859326
136877     503     3283     859337
136877     488     3289     859346
136852     498     3290     859360
136840     503     3283     859374
136838     491     3289     859382
136836     487     3289     859388
136831     489     3276     859404
136823     491     3271     859415
136812     480     3264     859444
136811     465     3271     859453
136818     452     3267     859463
136822     439     3268     859471
136817     444     3260     859479
136831     429     3248     859492
136814     445     3243     859498
136823     438     3232     859507
136831     428     3226     859515
136838     416     3215     859531
136843     413     3203     859541
136841     409     3197     859553
136838     402     3191     859569
136829     400     3186     859585
136833     399     3175     859593
136836     398     3163     859603
136846     393     3151     859610
136854     396     3134     859616
136849     386     3144     859621
136835     392     3143     859630
136838     390     3123     859649
136839     385     3116     859660
136848     377     3102     859673
136846     370     3102     859682
136854     355     3100     859691
136862     347     3088     859703
136877     348     3061     859714
136882     343     3051     859724
136879     343     3045     859733
136867     356     3040     859737
136878     352     3021     859749
136890     355     3002     859753
136897     354     2989     859760
136900     360     2972     859768
136905     346     2967     859782
136905     347     2952     859796
136919     340     2932     859809
136924     334     2927     859815
136919     331     2930     859820
136930     333     2908     859829
136929     343     2895     859833
136924     339     2894     859843
136928     343     2878     859851
136917     339     2886     859858
136918     336     2881     859865
136924     328     2874     859874
136932     328     2862     859878
136938     327     2849     859886
136931     340     2835     859894
136928     330     2839     859903
136930     329     2831     859910
136923     325     2830     859922
136927     336     2809     859928
136936     343     2781     859940
136942     348     2763     859947
136946     347     2752     859955
136946     348     2745     859961
136951     343     2738     859968
136942     355     2726     859977
136941     354     2719     859986
136934     355     2715     859996
136930     351     2715     860004
136925     353     2706     860016
136918     365     2694     860023
136917     367     2685     860031
136923     369     2672     860036
136923     365     2669     860043
136928     364     2655     860053
136918     370     2644     860068
136908     370     2643     860079
136907     365     2641     860087
136902     362     2642     860094
136898     365     2636     860101
136901     364     2624     860111
136893     365     2624     860118
136881     370     2619     860130
136863     388     2614     860135
136866     373     2620     860141
136866     369     2617     860148
136867     360     2613     860160
136862     367     2604     860167
136859     362     2602     860177
136845     363     2609     860183
136831     376     2602     860191
136831     371     2598     860200
136822     382     2589     860207
136832     371     2581     860216
136826     371     2578     860225
136814     367     2578     860241
136817     367     2565     860251
136816     370     2561     860253
136824     363     2551     860262
136824     353     2553     860270
136803     359     2559     860279
136793     356     2566     860285
136790     358     2556     860296
136789     358     2551     860302
136782     358     2547     860313
136769     371     2540     860320
136758     371     2542     860329
136748     381     2538     860333
136743     379     2531     860347
136747     379     2516     860358
136730     378     2522     860370
136726     378     2517     860379
136712     382     2517     860389
136697     386     2520     860397
136689     387     2518     860406
136693     368     2527     860412
136698     361     2518     860423
136684     370     2516     860430
136678     363     2522     860437
136665     375     2515     860445
136659     360     2525     860456
136670     348     2520     860462
136687     341     2504     860468
136668     354     2503     860475
136662     354     2501     860483
136657     352     2500     860491
136646     347     2507     860500
136645     333     2512     860510
136637     334     2510     860519
136637     336     2499     860528
136648     336     2484     860532
136655     335     2468     860542
136659     323     2469     860549
136661     311     2468     860560
136671     304     2458     860567
136678     297     2449     860576
136687     291     2439     860583
136688     289     2436     860587
136691     279     2435     860595
136686     277     2431     860606
136696     277     2414     860613
136702     283     2398     860617
136703     290     2385     860622
136721     283     2366     860630
136723     273     2368     860636
136719     274     2368     860639
136720     273     2362     860645
136719     269     2358     860654
136728     261     2346     860665
136737     253     2338     860672
136741     247     2331     860681
136730     259     2326     860685
136728     253     2325     860694
136724     260     2319     860697
136727     256     2313     860704
136728     248     2314     860710
136745     244     2295     860716
136758     228     2289     860725
136752     241     2277     860730
136755     232     2278     860735
136757     236     2271     860736
136762     235     2265     860738
136750     244     2266     860740
136761     245     2247     860747
136770     229     2252     860749
136759     234     2252     860755
136754     240     2246     860760
136749     240     2247     860764
136747     249     2237     860767
136744     255     2225     860776
136744     261     2214     860781
136751     261     2202     860786
136751     263     2198     860788
136759     254     2190     860797
136769     256     2175     860800
136769     255     2172     860804
136763     253     2169     860815
136765     258     2155     860822
136765     253     2154     860828
136746     261     2157     860836
136751     262     2143     860844
136764     247     2133     860856
136763     244     2130     860863
136767     233     2129     860871
136778     230     2114     860878
136777     234     2107     860882
136777     224     2109     860890
136782     224     2102     860892
136779     221     2100     860900
136786     230     2081     860903
136792     226     2074     860908
136790     221     2079     860910
136787     212     2084     860917
136793     205     2084     860918
136796     202     2079     860923
136801     201     2071     860927
136811     195     2058     860936
136829     196     2034     860941
136833     194     2029     860944
136833     203     2020     860944
136840     202     2010     860948
136841     195     2011     860953
136843     188     2010     860959
136849     194     1993     860964
136862     191     1979     860968
136856     194     1976     860974
136865     185     1971     860979
136864     189     1962     860985
136864     188     1960     860988
136876     185     1942     860997
136882     182     1935     861001
136892     172     1931     861005
136910     169     1911     861010
136920     166     1901     861013
136928     168     1889     861015
136931     170     1880     861019
136937     166     1873     861024
136945     165     1862     861028
136957     156     1858     861029
136968     156     1844     861032
136967     156     1838     861039
136979     159     1821     861041
136982     166     1809     861043
136986     162     1804     861048
136994     164     1791     861051
137000     165     1781     861054
137006     164     1773     861057
137013     158     1770     861059
137017     150     1770     861063
137025     142     1767     861066
137030     142     1761     861067
137029     152     1751     861068
137045     147     1733     861075
137058     146     1717     861079
137063     152     1702     861083
137064     157     1695     861084
137068     149     1693     861090
137073     149     1684     861094
137073     154     1678     861095
137069     147     1682     861102
137071     149     1677     861103
137083     147     1666     861104
137081     159     1652     861108
137085     167     1639     861109
137093     166     1631     861110
137098     158     1632     861112
137109     152     1624     861115
137113     148     1620     861119
137122     147     1607     861124
137129     143     1598     861130
137134     138     1590     861138
137136     139     1583     861142
137135     146     1571     861148
137137     153     1556     861154
137124     166     1550     861160
137121     161     1556     861162
137123     154     1557     861166
137132     148     1550     861170
137130     150     1547     861173
137121     160     1545     861174
137127     154     1543     861176
137134     153     1535     861178
137140     148     1526     861186
137154     154     1505     861187
137160     152     1494     861194
137160     148     1495     861197
137167     151     1483     861199
137165     159     1475     861201
137170     160     1467     861203
137177     155     1461     861207
137183     151     1458     861208
137176     155     1458     861211
137181     153     1450     861216
137181     154     1443     861222
137177     154     1444     861225
137183     155     1431     861231
137172     160     1434     861234
137176     155     1432     861237
137166     162     1433     861239
137172     166     1421     861241
137170     172     1412     861246
137176     171     1406     861247
137180     168     1401     861251
137198     161     1385     861256
137188     171     1383     861258
137179     172     1385     861264
137177     175     1383     861265
137174     174     1379     861273
137182     161     1379     861278
137176     167     1376     861281
137182     164     1367     861287
137179     158     1370     861293
137188     145     1369     861298
137185     145     1369     861301
137183     149     1365     861303
137184     151     1359     861306
137181     153     1358     861308
137185     147     1355     861313
137182     155     1346     861317
137192     154     1336     861318
137190     148     1337     861325
137196     142     1332     861330
137209     135     1321     861335
137204     135     1322     861339
137202     144     1312     861342
137207     136     1309     861348
137199     137     1314     861350
137214     130     1301     861355
137217     137     1288     861358
137217     134     1289     861360
137222     137     1278     861363
137221     144     1268     861367
137230     139     1259     861372
137229     141     1252     861378
137228     139     1249     861384
137232     137     1240     861391
137234     135     1238     861393
137229     138     1238     861395
137229     129     1237     861405
137232     126     1235     861407
137229     125     1237     861409
137234     130     1226     861410
137241     129     1215     861415
137233     138     1211     861418
137240     138     1202     861420
137234     137     1207     861422
137237     136     1204     861423
137234     146     1196     861424
137241     151     1183     861425
137253     147     1170     861430
137264     147     1156     861433
137263     146     1155     861436
137260     144     1153     861443
137253     153     1151     861443
137253     151     1150     861446
137256     145     1149     861450
137255     149     1144     861452
137252     158     1136     861454
137254     156     1130     861460
137243     159     1133     861465
137249     152     1131     861468
137252     149     1126     861473
137257     148     1120     861475
137253     153     1118     861476
137258     145     1118     861479
137260     148     1112     861480
137258     151     1105     861486
137257     149     1106     861488
137258     150     1102     861490
137250     155     1098     861497
137257     152     1089     861502
137247     159     1086     861508
137236     165     1085     861514
137224     172     1087     861517
137218     171     1090     861521
137220     167     1088     861525
137215     165     1092     861528
137204     180     1088     861528
137200     181     1089     861530
137203     170     1093     861534
137206     163     1093     861538
137216     162     1081     861541
137205     162     1087     861546
137196     157     1098     861549
137195     158     1093     861554
137197     162     1087     861554
137196     158     1086     861560
137190     160     1087     861563
137191     161     1082     861566
137196     159     1076     861569
137192     148     1089     861571
137192     146     1087     861575
137191     149     1083     861577
137195     142     1081     861582
137195     146     1073     861586
137191     141     1078     861590
137184     153     1070     861593
137187     152     1062     861599
137192     151     1054     861603
137197     144     1053     861606
137192     150     1048     861610
137183     150     1051     861616
137173     148     1060     861619
137165     154     1059     861622
137155     164     1056     861625
137145     163     1064     861628
137147     157     1066     861630
137144     154     1069     861633
137143     155     1065     861637
137143     149     1066     861642
137139     153     1064     861644
137130     163     1062     861645
137132     159     1060     861649
137139     151     1058     861652
137143     155     1048     861654
137134     164     1047     861655
137145     163     1033     861659
137144     160     1033     861663
137140     157     1038     861665
137127     166     1037     861670
137127     168     1034     861671
137124     168     1035     861673
137117     174     1033     861676
137123     163     1034     861680
137120     160     1034     861686
137116     156     1039     861689
137112     158     1037     861693
137105     159     1038     861698
137105     154     1039     861702
137101     150     1044     861705
